Plate-IFU,extinction
9048-3704,-0.29047423623328655
9048-6102,0.14026148940444963
9048-6103,0.14587561571122168
9048-6104,0.3669054717669519
9048-9101,999.0
9048-9102,-1.236787403219387
9049-12701,0.1741312727667222
9049-12702,0.2625895750945725
9049-12704,0.40906465139677217
9049-12705,0.0074240828284354325
9049-1901,0.5011004840591996
9049-1902,-0.6142376674663846
9049-3701,0.052255807381243
9049-3703,0.5051050338773736
9049-3704,0.2841220955265434
9049-6102,0.30026864875561826
9049-6103,0.18445430037433125
9049-6104,0.4371694317327559
9049-9101,0.2556012871040954
9049-9102,0.28280661121618855
9050-12701,0.11669499539484582
9050-12702,-0.12345074871462956
9050-12703,-1.020807349741809
9050-12704,0.6903160378577405
9050-12705,0.12842591655735958
9050-1901,0.6471979788000437
9050-1902,-0.8536736095304344
9050-3701,-0.11244508198184157
9050-3702,0.24926382596994034
9050-3703,-0.7610443651269403
9050-3704,0.5084837161021256
9050-6101,-0.0015180339757233322
9050-6102,0.1047155397414797
9050-6103,999.0
9050-6104,-0.008910611788293272
9050-9101,0.325410519634635
9050-9102,0.0653983068165042
9051-6103,-0.879932970537679
9085-12701,0.16999906479041896
9085-12702,0.3860680040122862
9085-12703,0.7215480774740661
9085-12704,-0.19958851903703875
9085-12705,0.32460470930209806
9085-1901,0.35641467138833155
9085-1902,0.8598989913294697
9085-3701,-0.5594120036345042
9085-3702,0.45697629104620374
9085-3703,0.2005522094745799
9085-3704,0.24257278793932938
9085-6101,0.20013639642752248
9085-6102,-1.2810392277462845
9085-6103,0.14011949943176805
9085-6104,0.34221645517686583
9085-9101,0.15458466473124557
9085-9102,0.19705077525798328
9086-12701,0.3942490041423652
9086-12702,0.08936819065413242
9086-12703,0.2744204809517972
9086-12704,0.5221596037639423
9086-12705,0.2873464734806299
9086-1901,-0.7426832259783768
9086-1902,0.763232699657032
9086-3701,-1.320907545233007
9086-3702,-0.6396162477716477
9086-3703,0.6842696922199094
9086-3704,0.18602767346916038
9086-6101,0.45701372626914355
9086-6102,0.2784950352657686
9086-6103,-0.6561024870618357
9086-6104,-0.06488804290641458
9086-9101,-0.6858803559059743
9086-9102,-0.16970499471931005
9087-12701,0.2654891667356167
9087-12702,0.018178219619445178
9087-12703,0.03033219199761661
9087-12704,0.2748560965469158
9087-12705,0.2726498430259025
9087-1901,0.9111520930899492
9087-1902,-0.47816540418358144
9087-3701,-0.2633668084066515
9087-3702,-0.13748123847634133
9087-3703,-1.4418859851116668
9087-3704,0.38361606492015154
9087-6102,-0.7044130238539711
9087-6103,0.17936307898816037
9087-6104,0.16252764498150693
9087-9101,0.3304635868692119
9087-9102,0.20881057911579368
9088-12701,0.3208447666173058
9088-12702,0.35714345897433714
9088-12703,0.31744696999121125
9088-12704,0.29774397454465446
9088-12705,0.19933580281279456
9088-1901,0.4052664003248857
9088-1902,-0.755580070495898
9088-3701,-0.6655387627689557
9088-3702,-0.8238621299875944
9088-3703,8.887230143717009
9088-3704,-0.8822601579495145
9088-6101,0.20254554531845148
9088-6102,0.5893978954916307
9088-6104,0.3808126561064649
9088-9101,0.3378097538754967
9088-9102,0.4591953680424487
9089-12701,0.34980065690441253
9089-12702,0.3254839921019446
9089-12703,0.4317827317601343
9089-12704,0.3656295462253158
9089-1901,-1.565875479440235
9089-1902,-1.3049645098983487
9089-3701,-0.8047865400135873
9089-3702,0.2852616921707343
9089-3703,0.2650753811685976
9089-3704,0.4980702693533409
9089-6101,0.3618767722943987
9089-6102,-1.0968366817970439
9089-6103,-0.4398689514268848
9089-6104,0.3888061659836323
9089-9101,0.1793406272647374
9089-9102,0.17107777141907016
9090-12701,-0.050505326413534134
9090-12702,0.11304575086186906
9090-12703,0.3694950463494855
9090-12704,0.23445713909981342
9090-12705,0.12170095148131475
9090-1901,0.0997850033388986
9090-1902,0.4602686271911292
9090-3702,0.1999098893597312
9090-3703,0.29985626371996155
9090-3704,0.4002362550035435
9090-6101,0.020231034825472907
9090-6102,0.053405013933347
9090-6103,-0.5042246357629898
9090-6104,-0.07670047232379001
9090-9101,0.9967740528787278
9090-9102,0.06654649820413928
9091-12701,-0.43476740272639675
9091-12702,-1.3489755647519053
9091-12703,0.3199079121668104
9091-12704,0.5814199966976985
9091-12705,0.3831861177348858
9091-1901,-0.09770243871748854
9091-1902,0.2520116622478722
9091-3701,-0.10274356675887412
9091-3703,-0.5690442926070808
9091-3704,0.15622802583798412
9091-6101,0.22135770005381858
9091-6102,-1.0950680761435754
9091-6104,0.40258373850819623
9091-9101,0.2845756412725473
9091-9102,0.16118453647317577
9092-12701,-0.8495875799282723
9092-12702,-1.7070221838766095
9092-12703,0.22855884174084282
9092-12704,-1.0565694646443418
9092-12705,0.19885669460472527
9092-1901,0.2869089340658122
9092-1902,0.3844506182610634
9092-3701,-1.079641857927417
9092-3703,0.038176166139389255
9092-3704,0.20772573819676435
9092-6101,0.443029467861437
9092-6102,0.16027332688975343
9092-6103,-0.8828954057355636
9092-6104,-0.7971948189313535
9092-9102,0.38140200117617823
9093-12701,0.03350759168769668
9093-12702,0.10042649905857765
9093-12703,0.09702535412588668
9093-12704,0.22496561295809572
9093-12705,0.35874400321281114
9093-1901,0.21740914058795566
9093-1902,0.1306359594541004
9093-3701,0.15959744888513858
9093-3702,0.2782508778499672
9093-3703,0.023889232022076046
9093-3704,0.2758624996570537
9093-6101,0.11271306197257235
9093-6102,0.4225669601150631
9093-6103,0.2613011213945321
9093-6104,0.10930106966385632
9093-9101,-0.3782752401579692
9093-9102,0.12967887820490678
9094-12701,0.444800579215833
9094-12703,0.36655987844474835
9094-12704,999.0
9094-12705,0.19113275432807605
9094-1901,0.37991988536357857
9094-1902,0.48172743945897095
9094-3701,0.2885351234667203
9094-3702,-0.38608974957555664
9094-3703,0.0918456087445901
9094-3704,-18.783936147530316
9094-6101,0.5111676561844911
9094-6102,-1.195093023466706
9094-6103,999.0
9094-6104,0.37621878498080025
9094-9102,-0.9875825905946893
9095-12701,0.316575740888235
9095-12702,0.2694036974917973
9095-12703,0.21827276411473545
9095-12704,0.3668229877090715
9095-12705,0.2134619364328824
9095-1901,0.4569508970262897
9095-1902,-0.030026350597853222
9095-3701,0.26726897165061103
9095-3702,0.09427302422128903
9095-3703,-0.07135182625599136
9095-3704,0.7955272932282855
9095-6101,0.03911386904514909
9095-6102,0.4457657834546404
9095-6103,-0.2904367857420068
9095-6104,0.3224974652320572
9095-9101,0.08564088855214623
9095-9102,0.39801666145370296
9181-12701,-0.3206596384874356
9181-12703,-0.8943347161388462
9181-12704,-0.12818348795184137
9181-12705,0.47011592085851023
9181-1901,-1.1549974708899042
9181-1902,0.29523978446256804
9181-3701,0.3049062381119739
9181-3702,-0.8005860752171795
9181-3703,0.16996626955020105
9181-3704,-0.3243172863228351
9181-6101,0.05833085301707838
9181-6102,-0.21573834453281882
9181-6103,-0.23737103271200255
9181-6104,0.05959937154662486
9181-9101,0.2721595574250247
9181-9102,0.15622201738282984
9182-12701,-1.1080301176254317
9182-12702,0.5251780443684472
9182-12703,0.21490294945181787
9182-12704,-0.22662456635322578
9182-12705,0.38087621681188294
9182-1901,-0.37708544412313266
9182-1902,0.4508241437982679
9182-3701,0.3832276699397918
9182-3702,-0.7993084452182437
9182-3703,0.2359215732233536
9182-3704,0.427006799766791
9182-6101,0.12267282758207933
9182-6102,0.39345772304904414
9182-6103,-0.12550953134003467
9182-6104,-0.040286425371896084
9182-9101,-1.2634590933055518
9182-9102,0.48558193718798703
9183-12701,-1.6281821867304855
9183-12702,0.389945827981577
9183-12703,0.1340954492716343
9183-12704,0.06258131089851642
9183-1901,-0.8425719146868285
9183-1902,-1.0042378566467784
9183-3703,0.42640885433973896
9183-3704,0.3105530406943175
9183-6101,0.32599033805228345
9183-6102,-0.4538836804623726
9183-6103,-0.518083700996475
9183-6104,0.28464056866876875
9183-9101,0.6580092252414276
9183-9102,0.06691428636112813
9184-12701,0.19472504715780453
9184-12702,0.11051104588328323
9184-12703,0.16174113416891206
9184-12704,0.06523832058321828
9184-12705,0.33414531773603967
9184-1901,0.35621792233619903
9184-1902,-0.5579908445514917
9184-3701,-0.29840180887792334
9184-3702,0.07953491315069927
9184-3703,0.023349845018279785
9184-3704,0.37132705361844764
9184-6101,0.2895206492340322
9184-6102,0.2834709396093915
9184-6103,0.32262027798693493
9184-6104,0.08755261939154291
9184-9101,-0.5120326846026009
9184-9102,0.18665524518994875
9185-12701,0.2083214945473314
9185-12702,-0.7865402106896617
9185-12703,-0.9550342594427015
9185-12704,-1.1826178352277896
9185-12705,0.09127516988744865
9185-1901,0.07459983059369389
9185-1902,0.456720982745592
9185-3701,-2.1530822573220982
9185-3702,0.19817765463351095
9185-3703,-0.2840099747160753
9185-3704,2.9428226335568843
9185-6101,-0.0626037081937987
9185-6102,0.12153139314349165
9185-6103,-0.4322238627109007
9185-6104,0.15838990192746044
9185-9101,0.5915526388219003
9185-9102,-0.5291200674663582
9186-12701,0.21750710670242565
9186-12702,0.2551286683548433
9186-12703,0.4234850310678863
9186-12704,-0.37304316317077596
9186-12705,0.2741119285190108
9186-1901,0.5016096473736227
9186-1902,-1.2612382795502024
9186-3701,-0.12213751181457509
9186-3702,0.07796038257305164
9186-3703,1.2775335769887592
9186-3704,0.4806409592217313
9186-6101,0.3008287573783762
9186-6102,0.2403388811935691
9186-6103,0.38854722510016854
9186-6104,-0.33334630948475574
9186-9101,0.23071066863191303
9186-9102,-0.15925845027658925
9187-12701,-0.428436663718173
9187-12702,0.11962324680280019
9187-12703,0.31480244598358287
9187-12704,0.24838180494469161
9187-12705,0.18708481043349984
9187-1901,1.2699217340634326
9187-1902,-1.262724053497726
9187-3701,0.3249822802792411
9187-3702,0.3075998125684819
9187-3703,-0.1915337506206774
9187-3704,0.2646004427952313
9187-6101,0.6027327999979483
9187-6102,0.15523506758244826
9187-6104,0.3877788563203246
9187-9101,0.2859110564674626
9187-9102,0.11691562068055623
9188-12701,0.08044153932443085
9188-12702,0.1750845209398131
9188-12703,0.2918668596571585
9188-12704,0.07946676728003467
9188-12705,0.1604052961629823
9188-1901,0.5103211575570156
9188-1902,-0.16231990339478422
9188-3701,0.2787813025703001
9188-3702,-0.33979452036934954
9188-3703,0.09991529686563883
9188-3704,0.017199936851682706
9188-6101,0.6518384985996151
9188-6102,0.37092359666647906
9188-6103,0.45543508769216856
9188-6104,0.18617831356261227
9188-9101,0.37396246951438983
9188-9102,0.3642335820106618
9189-12701,0.3859262960173814
9189-12702,-4.091137010829261
9189-12704,0.4368292812296979
9189-12705,0.3278595571863493
9189-1901,-0.55528509871837
9189-1902,0.7879771495494662
9189-3701,-1.0839354252882267
9189-3702,0.19311072773560498
9189-3703,-2.6845210332570595
9189-3704,0.29887496763029997
9189-6101,0.559697387031937
9189-6102,0.3729785206075708
9189-6103,-0.07222920632412526
9189-6104,0.0019036594713348954
9189-9101,0.3600181983761008
9189-9102,0.3441954577852968
9190-12701,0.04907656132805945
9190-12702,0.47788253108637746
9190-12703,0.338275848838604
9190-12704,0.13344753842394474
9190-12705,0.340484715673051
9190-1901,0.07574743441128098
9190-1902,1.7699686056280994
9190-3701,-0.30223780742536804
9190-3702,0.36212379273543677
9190-3703,0.2877495688251888
9190-3704,0.25305524007130487
9190-6101,0.07403259302996051
9190-6102,0.2963647077179923
9190-6103,-0.10423178104371997
9190-6104,-1.1539656996036964
9190-9101,0.2965007241561252
9190-9102,0.20326493191220588
9191-12701,0.29296099741961057
9191-12702,0.4225667948755489
9191-12703,0.35703376064291886
9191-12704,-0.256466951962279
9191-12705,0.243580712631899
9191-1901,-0.2399644353778939
9191-1902,0.2485861092063934
9191-3701,0.21440658725674117
9191-3702,0.4411123564345385
9191-3703,-0.41572502588426374
9191-3704,0.050814172311181766
9191-6101,0.3452722834224046
9191-6102,0.230525026639445
9191-6104,-1.5828586071897874
9191-9101,0.4285590126571339
9191-9102,0.2931084111147558
9192-12701,0.1799735299804387
9192-12702,0.05255437358800796
9192-12703,0.3278963215156745
9192-12704,0.37462136443818417
9192-12705,-0.07570494260144897
9192-1901,0.30778715485643526
9192-1902,0.31114487771339433
9192-3701,-0.5720937455287525
9192-3702,-0.2405822583388646
9192-3703,9.345411185805181
9192-3704,0.33049521534898946
9192-6101,0.34573694586190645
9192-6102,0.3250151187791571
9192-6103,999.0
9192-6104,0.22790154764984313
9192-9101,-0.14097792270537354
9192-9102,0.4091150016848953
9193-12702,0.189427741325987
9193-12703,-0.11083804982411273
9193-12704,-0.0508135128945289
9193-12705,0.24658022120471773
9193-1901,0.03070433135044972
9193-1902,-0.32079709035090964
9193-3701,0.1084694524419693
9193-3702,-0.04392565657419565
9193-3703,-0.6283974349763549
9193-3704,-0.41072680227465624
9193-6101,0.05487300742449376
9193-6103,-0.26196368159823274
9193-6104,0.1652558737141825
9193-9101,0.49757997658416037
9193-9102,0.13609165798758063
9194-12701,0.10600467665445906
9194-12702,0.06694389451632862
9194-12703,0.22261538223877408
9194-12704,0.17314341771742395
9194-12705,0.269463521172113
9194-1901,-1.3112661303543403
9194-1902,-1.1074596626155535
9194-3702,0.81386886650054
9194-3703,-0.6426268644833569
9194-3704,-0.3341696707050399
9194-6101,0.3733580258154626
9194-6102,-0.20793808379915255
9194-6103,0.19221209009171905
9194-6104,0.1165236080665539
9194-9101,0.1245164017343651
9194-9102,-1.1927093540724105
9195-12701,0.011307483882922319
9195-12702,0.22448655941590254
9195-12703,0.09175736078935456
9195-12704,999.0
9195-12705,0.23982512685731996
9195-1901,0.45719245205300324
9195-1902,0.4073840095417861
9195-3701,-1.4152030128661361
9195-3702,0.7856005873719617
9195-3703,0.40213551689243343
9195-3704,0.20331745911612628
9195-6101,-0.4595879569730199
9195-6102,0.01127929245205187
9195-6103,-0.6363727024303838
9195-6104,0.40436428043271455
9195-9101,0.3055766707476895
9195-9102,-0.07746759037056145
9196-12701,0.1530550268922064
9196-12702,-0.41687921948178136
9196-12703,0.43034027642855116
9196-12704,0.2747485542434101
9196-12705,-0.7477422001786755
9196-1901,0.09996294611820883
9196-1902,0.3602567528303296
9196-3701,-1.3513518599533152
9196-3702,0.48736304797578706
9196-3703,0.38793984130059694
9196-3704,0.3225613305002055
9196-6101,0.19255421508980966
9196-6102,-0.5641996975314225
9196-6103,0.34228414819323416
9196-6104,0.39221769510932364
9196-9101,0.29960211351470534
9196-9102,-0.1629595499276297
9484-12701,0.016760178828235932
9484-12703,0.2240992725452895
9484-12704,0.47833224915360534
9484-12705,0.4450998724634553
9484-1901,0.33504221918088384
9484-1902,0.11386572713495341
9484-3701,0.19325240885602013
9484-3702,0.16359542777345978
9484-3703,0.1420210408019042
9484-3704,-0.9705477973598652
9484-6102,0.14692524154139017
9484-6103,0.2970098058623217
9484-6104,-0.9982024255438762
9484-9101,0.2925194757349875
9484-9102,0.06650075016241824
9485-12701,-0.30443870290770064
9485-12702,0.1510620499452876
9485-12703,0.17364097320470234
9485-12704,999.0
9485-12705,0.304404269496885
9485-1901,0.5128310440656276
9485-1902,-0.4947407546668864
9485-3701,0.4903968895412632
9485-3702,0.15237587726818624
9485-3703,11.560106296077073
9485-3704,0.27931067055287034
9485-6101,0.3302239712945559
9485-6102,-1.3161083726272165
9485-6103,-1.2236685513475891
9485-6104,0.03588858778833892
9485-9101,-0.9857716049318411
9485-9102,0.025060598427433592
9486-12701,0.31155918208161887
9486-12702,0.3282550148606069
9486-12703,-4.777425747063916e-05
9486-12704,0.11223077254267151
9486-12705,-0.2247785924118319
9486-1901,0.07788325345674563
9486-1902,-0.4580573224980535
9486-3701,0.2736086917432535
9486-3702,0.23518319871551713
9486-3703,0.22662609244214285
9486-3704,0.10952831519636806
9486-6101,0.053412242157616086
9486-6102,0.39250744527220616
9486-6103,-0.9613472997466589
9486-6104,-0.1804747452921661
9486-9101,-0.014987815077823399
9486-9102,0.27852065156859807
9487-12701,0.2176774709535195
9487-12702,0.08282693452047128
9487-12703,0.36632620646906333
9487-12704,0.19421611914259332
9487-12705,0.11694420684345962
9487-1901,-0.041637856764556676
9487-1902,-1.0454194712312832
9487-3701,-0.8077645010383434
9487-3702,0.3039547041194717
9487-3703,0.577309527271966
9487-3704,0.19072502240886688
9487-6101,0.2345980169939404
9487-6102,0.07138360476909579
9487-6103,0.17679079418667992
9487-6104,0.2502450312100286
9487-9101,0.1452637337451597
9487-9102,0.11510680637827735
9488-12701,0.33711362490561536
9488-12702,0.047532786408410015
9488-12703,5.751165159131927
9488-12704,0.09840950088433291
9488-12705,0.01357993983728562
9488-1901,0.5816551863222426
9488-1902,0.07371690103430249
9488-3701,-1.4086205933799278
9488-3702,0.25999039131070956
9488-3703,0.17457229826099582
9488-3704,0.4919551389885162
9488-6102,-0.4059911866576084
9488-6103,0.3806051383597647
9488-6104,-0.7718561230140123
9488-9101,0.16422239606904496
9488-9102,0.1363272951327494
9489-12701,-1.3279954417917905
9489-12702,0.05228835591461529
9489-12703,0.050045272396231584
9489-12704,0.16838500247355326
9489-12705,0.13856511720782094
9489-1901,0.08986625708940234
9489-1902,-1.738813880145289
9489-3701,0.17797980028292298
9489-3702,-0.015303244230915683
9489-3703,0.12476268379876514
9489-6101,4.011943023932404
9489-6102,0.2826255063797508
9489-6103,-1.1651923660480534
9489-6104,0.2671360792130533
9489-9102,0.1341204660795454
9490-12701,0.29689397688628655
9490-12702,0.184591493341854
9490-12703,0.12840648390808898
9490-12704,0.06235869844143355
9490-12705,0.10041926389490262
9490-1901,0.02962985279447598
9490-1902,-0.06529947770508339
9490-3701,0.35331920881439444
9490-3702,0.2558399637862436
9490-3703,-1.1894760864805718
9490-3704,0.38060130430682165
9490-6101,0.3513766366203904
9490-6102,0.18299974247345938
9490-6103,-0.027881257478073837
9490-6104,0.08761358056131854
9490-9101,-1.038710653658072
9490-9102,-1.003277164312596
9491-12701,0.1246897591866889
9491-12702,0.21648359869832184
9491-12703,-0.07200947953430707
9491-12704,0.38416260545149433
9491-12705,-1.2672893919918518
9491-1901,-0.6267019353941015
9491-1902,0.6072338135085614
9491-3701,0.10120173962404393
9491-3702,0.1766222583361994
9491-3703,20.302438900219087
9491-3704,-0.22199648918003032
9491-6101,0.33838601394807655
9491-6102,-0.14068367138078414
9491-6103,0.07681660153993727
9491-6104,-1.4425925044180585
9491-9101,0.22532992446134806
9491-9102,-0.03514072512722992
9492-12701,0.23519344352768096
9492-12702,0.16909008231231284
9492-12703,0.14530010864408222
9492-12704,0.3428706895364965
9492-12705,0.44046677096789644
9492-1901,-0.5413370700677089
9492-1902,-0.1271751098602307
9492-3701,-0.3790716096929028
9492-3702,0.021374176017587176
9492-3703,-0.49515807334876305
9492-3704,0.029752800486204545
9492-6101,0.2102034844672351
9492-6102,0.28225043896343266
9492-6103,0.2955092561314192
9492-6104,-0.706306323183176
9492-9102,0.18053835400433701
9493-12701,0.0984175090333519
9493-12703,-1.112360915804712
9493-12704,0.12225578633619152
9493-12705,0.10857220157606065
9493-1901,-1.0108606925204289
9493-1902,0.7994349793006565
9493-3701,0.44690669050728005
9493-3702,0.1436040033184666
9493-3703,-0.568062854457252
9493-3704,0.16508543377929363
9493-6101,0.38582605413107834
9493-6102,0.32654214037500184
9493-6103,0.4278448335725877
9493-6104,0.20143025562943928
9493-9101,0.25070142572776416
9493-9102,0.3277044085613055
9494-12701,0.02038786327698942
9494-12702,0.1983164223335278
9494-12703,0.1501327181621988
9494-12704,0.3660707476140465
9494-12705,-0.051316144858520325
9494-1901,0.42574170852603205
9494-1902,-0.4461327030142017
9494-3701,0.5453826943606827
9494-3702,-1.8270440577431593
9494-3703,-1.0714200828943536
9494-3704,0.3831875125644316
9494-6101,-0.2597342603907156
9494-9102,0.2908276068366126
9495-12701,0.19668087377216212
9495-12702,0.18973864745932784
9495-12703,0.05629825244690537
9495-12704,0.026508651073021257
9495-12705,0.29212556310850857
9495-1901,0.14868233170451084
9495-1902,0.17724343401997808
9495-3701,-0.03689404722827137
9495-3702,0.12140209195240367
9495-3703,0.5810052037859129
9495-3704,0.139952596489537
9495-6101,0.07422110186819719
9495-6102,0.1784373281428126
9495-6103,0.2581301912891557
9495-6104,-1.4257576637363298
9495-9101,-0.044490058089461486
9495-9102,0.085284836148318
9496-12701,0.28678016340690876
9496-12702,0.4181809705898302
9496-12703,0.470422348055381
9496-12704,0.278474620480999
9496-12705,0.3043711241322699
9496-1901,0.24072668079259302
9496-1902,0.712652509868053
9496-3701,0.34968948627019325
9496-3702,0.16653943677731867
9496-3703,0.14710911303862167
9496-3704,-0.3869090579757174
9496-6101,0.1586166754515482
9496-6102,0.022120185119386106
9496-6103,0.05392022701623788
9496-6104,0.370238080286238
9496-9101,0.31293536547338496
9496-9102,0.24348496042015166
9497-12701,0.44260919868250664
9497-12702,0.2952392208352554
9497-12703,0.18079023187484716
9497-12704,0.14143853377580268
9497-12705,-0.8109556822140475
9497-1901,0.13329594468298148
9497-1902,-0.6479667051538434
9497-3701,0.2673407604782868
9497-3702,0.37045317893057067
9497-3703,0.4200387731457222
9497-3704,-0.37158054274175994
9497-6101,-0.2860412782099636
9497-6102,-0.49675707717839634
9497-6103,-1.5168701427536753
9497-6104,-0.28641072730851935
9497-9101,0.1119081021184742
9497-9102,0.1981768117686427
9498-12701,0.12250241620281954
9498-12702,0.42486178743322606
9498-12703,-0.2409027533371205
9498-12704,0.11891055210210212
9498-12705,0.16677543665098132
9498-1901,-1.4986584791875537
9498-1902,0.16548309433859096
9498-3701,0.7862043961433502
9498-3702,0.7096999631384429
9498-3703,0.4989460454816333
9498-3704,0.34841811363898895
9498-6101,-0.4739098096926749
9498-6102,0.04128177441883437
9498-6103,0.25283166118829975
9498-6104,0.05078643069015713
9498-9101,-0.6832058849081781
9498-9102,-0.3387704297732049
9499-12701,0.010471447173502993
9499-12702,0.09285786479929097
9499-12703,0.3642416134029825
9499-12704,0.37444695122029925
9499-12705,0.22559560220142813
9499-1901,0.20227809011239475
9499-1902,0.26126839970718635
9499-3701,0.2670238276143502
9499-3702,-0.43163275467637097
9499-3703,0.05748133539035683
9499-3704,0.22833524427712631
9499-6102,0.31986999725413906
9499-6103,0.08091189949011594
9499-6104,0.5037568031349337
9499-9101,0.5877290676350581
9500-12701,0.21129214170747382
9500-12702,999.0
9500-12703,0.29321705265263476
9500-12704,0.23994898200293807
9500-12705,-0.8630930770733454
9500-1901,-0.0656250772782619
9500-1902,-1.5026888176213644
9500-3701,0.2557691198351828
9500-3702,0.1452177091565808
9500-3703,-6.372150285990994
9500-3704,0.40439654014366966
9500-6101,0.2929818665765065
9500-6102,-0.7717164699875063
9500-6103,0.3602313894003644
9500-6104,0.4017910267741281
9500-9101,0.30355637012826114
9500-9102,0.22740340890531882
9501-12701,0.16950757190785512
9501-12703,-0.9396343061168371
9501-12704,0.3212497010298351
9501-12705,0.058972067073828564
9501-1901,0.35902262177127126
9501-1902,0.1319704797009676
9501-3701,-0.045718148444612805
9501-3702,-0.08164715062136581
9501-3703,0.41989418601102996
9501-3704,0.25478494713181377
9501-6101,0.11889766711764106
9501-6102,0.05624474046925309
9501-6103,-0.007847372302590038
9501-6104,-0.5162808515999585
9501-9101,0.4664586173994016
9501-9102,0.27475915850503513
9502-12701,-1.656771712798071
9502-12702,0.15222017928852913
9502-12703,0.3939312870101005
9502-12704,0.2670074145431364
9502-12705,0.40460491627644185
9502-1901,0.39188729908902964
9502-1902,-1.8661230831878317
9502-3701,-0.14115664815883655
9502-3702,-0.9968105996890706
9502-3703,0.0354058505860792
9502-3704,-0.16244625163976223
9502-6101,0.4041547472822187
9502-6103,0.35851366610402313
9502-6104,-0.8883495577734373
9502-9101,0.16097880336144313
9502-9102,0.21415056363600113
9503-12702,0.2412817827076643
9503-12703,0.0651354531448284
9503-12704,0.31083895316322896
9503-12705,0.09552390184650572
9503-1901,0.20712868874537368
9503-1902,-0.0613042233348376
9503-3701,0.17955944023391215
9503-3702,0.3939573584550292
9503-3703,-0.5810728718393651
9503-3704,0.38376663198156086
9503-6101,-0.12279579943349658
9503-6102,0.1765890624606198
9503-6103,-0.20124216614724766
9503-6104,0.3280257462802131
9503-9101,0.5456489340458406
9503-9102,0.1895940141467375
9504-12701,0.21958088307532594
9504-12702,0.0735716535926702
9504-12703,0.18583282217263927
9504-12704,0.4382371096680306
9504-12705,0.037816645760921246
9504-1901,0.3354065640989429
9504-1902,0.38216830261581436
9504-3701,0.3323526971253131
9504-3702,0.2746885128135164
9504-3703,0.11296742379307738
9504-3704,0.4035236694141181
9504-6101,-25.252989788934258
9504-6102,-0.023841255598348484
9504-6103,0.1883804230201117
9504-6104,0.1009441696395437
9504-9101,0.25737033336624937
9504-9102,0.363634925941034
9505-12701,0.4221621981380064
9505-12702,0.20029042465127447
9505-12703,-0.08266961165073555
9505-12704,0.13633812089928624
9505-12705,0.2130911071821753
9505-1901,0.40337628237409195
9505-1902,-1.0139013517535012
9505-3701,-0.32224288217058183
9505-3702,0.092401342135632
9505-3704,-1.2171683255313597
9505-6101,-0.46528219797742504
9505-6102,0.350393166014926
9505-6103,-0.2562696879896543
9505-6104,0.23202370105840137
9505-9101,-0.3862290471112019
9506-12701,0.07957435100732185
9506-12702,0.1743285388013945
9506-12703,-0.0887443746460841
9506-12704,0.30689974243853624
9506-12705,-0.3183908570248118
9506-1901,0.26023207252560326
9506-1902,-0.12541546581808113
9506-3701,0.4760289280049242
9506-3702,0.21685504990621482
9506-3703,0.10233782481313972
9506-3704,-1.011230297356918
9506-6101,0.054113028013420855
9506-6102,0.18363777741174578
9506-6103,0.150882293206723
9506-6104,-0.2770779621397202
9506-9101,0.188739872612449
9506-9102,0.2054823740694124
9507-12702,0.20478607085309924
9507-12703,-0.2617064650141858
9507-12705,0.2977197046402237
9507-1901,0.0010507196229028403
9507-1902,-0.187954521875701
9507-3701,0.08976210404561849
9507-3702,-0.9955513969603064
9507-3703,0.45628179534102237
9507-3704,0.260167174081378
9507-6101,0.42352030303866506
9507-6102,0.014901432310480382
9507-6103,0.02203595715131978
9507-9101,-0.8299405851267485
9507-9102,-0.18686247734110606
9508-12701,999.0
9508-12702,0.3693283239998345
9508-12703,-0.5198718751841611
9508-12704,0.2908244541080588
9508-12705,0.42850342210767667
9508-1901,0.22679747403427847
9508-1902,0.13854702979958025
9508-3701,0.0774791121737626
9508-3702,0.31282230405741857
9508-3703,0.21389713469594504
9508-3704,0.3936301462198267
9508-6101,0.46082656941463046
9508-6102,-0.6031372721069842
9508-6103,0.4336117405778884
9508-6104,0.5444974830092829
9508-9101,0.07839332836270471
9508-9102,0.23457364051910995
9509-12701,0.29660749706107803
9509-12702,0.0689519468780701
9509-12703,0.19576901186590467
9509-12704,0.20377679584318462
9509-12705,0.32124111048122994
9509-1901,0.35301751736813797
9509-1902,4.04671074694461
9509-3701,-0.7780623933589801
9509-3702,0.16656649390772513
9509-3703,-0.9557373134536076
9509-3704,-0.18286489790061453
9509-6101,0.07881289082813499
9509-6102,-1.622358021670263
9509-6103,0.26496602625222754
9509-6104,0.20590935121532156
9509-9101,0.1103595192952338
9509-9102,0.16264070248939227
9510-12701,0.191890150402302
9510-12702,0.0835731148155161
9510-12703,0.23860727832280884
9510-12704,-1.032709518649777
9510-12705,-1.6399251261601642
9510-1901,0.15621438673028304
9510-1902,0.21485606508478886
9510-3701,-0.299412438622084
9510-3702,0.24009938571068037
9510-3703,6.794747025791981
9510-3704,0.23413045276015806
9510-6101,0.13587839696566278
9510-6102,0.2867495435867248
9510-6103,0.14081923913978237
9510-6104,0.16916918194935682
9510-9101,0.25185621738042324
9510-9102,0.2102093141252358
9511-12701,0.2748786690522648
9511-12702,0.12349500804928563
9511-12703,0.0812266127512615
9511-12704,0.1509064213061047
9511-12705,-0.41029083962384455
9511-1901,0.19306294887574174
9511-1902,-1.5135933111859248
9511-3701,0.023740563001169616
